Symbol,Name,LastSale,MarketCap,MarketCap_Dollars,IPOyear,Sector,industry,Summary Quote
UROV,Urovant Sciences Ltd.,7.99,242.34M,242340000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/urov
PCYO,Pure Cycle Corporation,10.18,242.3M,242300000,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/pcyo
SENEA,Seneca Foods Corp.,25.48,241.55M,241550000,n/a,Consumer Non-Durables,Packaged Foods,https://www.nasdaq.com/symbol/senea
JYNT,The Joint Corp.,17.48,240.97M,240970000,2014,Miscellaneous,Multi-Sector Companies,https://www.nasdaq.com/symbol/jynt
PTVCA,Protective Insurance Corporation,16.4,240.95M,240950000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/ptvca
SILC,Silicom Ltd,31.66,240.62M,240620000,n/a,Technology,Computer Communications Equipment,https://www.nasdaq.com/symbol/silc
SIFY,Sify Technologies Limited,1.34,240.05M,240050000,n/a,Technology,"Computer Software: Programming, Data Processing",https://www.nasdaq.com/symbol/sify
IMMR,Immersion Corporation,7.6,239.81M,239810000,1999,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/immr
CRNT,Ceragon Networks Ltd.,2.99,239.62M,239620000,n/a,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/crnt
SLMBP,SLM Corporation,59.77,239.08M,239080000,n/a,Finance,Finance: Consumer Services,https://www.nasdaq.com/symbol/slmbp
CNST,"Constellation Pharmaceuticals, Inc.",9.25,238.72M,238720000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cnst
MSON,"MISONIX, Inc.",24.75,238.62M,238620000,1992,Capital Goods,Medical Specialities,https://www.nasdaq.com/symbol/mson
GFN,General Finance Corporation,7.84,237.88M,237880000,n/a,Technology,Diversified Commercial Services,https://www.nasdaq.com/symbol/gfn
VRCA,Verrica Pharmaceuticals Inc.,9.25,237.8M,237800000,2018,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/vrca
IRMD,iRadimed Corporation,21.28,237.43M,237430000,2014,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/irmd
INO,"Inovio Pharmaceuticals, Inc.",2.42,237.24M,237240000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ino
RING,iShares MSCI Global Gold Miners ETF,20.6,236.9M,236900000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ring
MRCC,Monroe Capital Corporation,11.57,236.54M,236540000,2012,n/a,n/a,https://www.nasdaq.com/symbol/mrcc
HOFT,Hooker Furniture Corporation,19.95,235.75M,235750000,n/a,Consumer Durables,Home Furnishings,https://www.nasdaq.com/symbol/hoft
SPRO,"Spero Therapeutics, Inc.",13.44,235.52M,235520000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/spro
DSKE,"Daseke, Inc.",3.64,234.76M,234760000,2015,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/dske
SRET,Global X SuperDividend REIT ETF,14.79,233.71M,233710000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/sret
PIRS,"Pieris Pharmaceuticals, Inc.",4.73,233.01M,233010000,n/a,Health Care,Biotechnology: Commercial Physical & Biological Resarch,https://www.nasdaq.com/symbol/pirs
NERV,"Minerva Neurosciences, Inc",5.93,231.42M,231420000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/nerv
FDBC,"Fidelity D & D Bancorp, Inc.",61.16,231.24M,231240000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fdbc
ISTR,Investar Holding Corporation,23,230.73M,230730000,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/istr
WNEB,"Western New England Bancorp, Inc.",8.56,230.72M,230720000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/wneb
GALT,Galectin Therapeutics Inc.,4.11,230.14M,230140000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/galt
SNDX,"Syndax Pharmaceuticals, Inc.",8.49,230.04M,230040000,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/sndx
BIB,ProShares Ultra Nasdaq Biotechnology,50,230M,230000000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bib
TC,TuanChe Limited,3.18,229.99M,229990000,2018,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/tc
ADES,"Advanced Emissions Solutions, Inc.",12.32,229.76M,229760000,n/a,Basic Industries,Major Chemicals,https://www.nasdaq.com/symbol/ades
CHMG,Chemung Financial Corp,47.45,229.54M,229540000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/chmg
STIM,"Neuronetics, Inc.",12.53,229.4M,229400000,2018,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/stim
RGCO,RGC Resources Inc.,28.55,229.06M,229060000,n/a,Public Utilities,Oil & Gas Production,https://www.nasdaq.com/symbol/rgco
PICO,PICO Holdings Inc.,11.31,229.03M,229030000,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/pico
IOTS,Adesto Technologies Corporation,7.69,228.55M,228550000,2015,Technology,Semiconductors,https://www.nasdaq.com/symbol/iots
AXLA,Axcella Health Inc.,9.93,228.47M,228470000,2019,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/axla
SIEB,Siebert Financial Corp.,8.4,228.12M,228120000,n/a,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/sieb
NRIM,Northrim BanCorp Inc,33.22,227.56M,227560000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/nrim
MBTF,M B T Financial Corp,9.87,227.37M,227370000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mbtf
CGEN,Compugen Ltd.,3.78,226.43M,226430000,2000,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/cgen
MMDM,Modern Media Acquisition Corp.,11.3249,225.73M,225730000,2017,Consumer Services,Broadcasting,https://www.nasdaq.com/symbol/mmdm
WOOD,iShares S&P Global Timber & Forestry Index Fund,58.6,225.02M,225020000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/wood
LJPC,La Jolla Pharmaceutical Company,8.3,224.92M,224920000,1994,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/ljpc
DWLD,Davis Select Worldwide ETF,23.01,224.35M,224350000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dwld
UNTY,"Unity Bancorp, Inc.",20.7,224.34M,224340000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/unty
SOLY,"Soliton, Inc.",14.91,223.79M,223790000,2019,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/soly
TSBK,"Timberland Bancorp, Inc.",26.73,222.87M,222870000,n/a,Finance,Banks,https://www.nasdaq.com/symbol/tsbk
ALCO,"Alico, Inc.",29.83,222.83M,222830000,n/a,Consumer Non-Durables,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/alco
SLCT,"Select Bancorp, Inc.",11.5,222.25M,222250000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/slct
FPRX,"Five Prime Therapeutics, Inc.",6.14,221.42M,221420000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/fprx
BWFG,"Bankwell Financial Group, Inc.",28.1,221.24M,221240000,2014,Finance,Major Banks,https://www.nasdaq.com/symbol/bwfg
CVGI,"Commercial Vehicle Group, Inc.",7.07,220.99M,220990000,2004,Capital Goods,Auto Parts:O.E.M.,https://www.nasdaq.com/symbol/cvgi
MPVD,Mountain Province Diamonds Inc.,1.05,220.61M,220610000,n/a,Basic Industries,Precious Metals,https://www.nasdaq.com/symbol/mpvd
MNCL,Monocle Acquisition Corporation,9.895,220.46M,220460000,2019,Finance,Business Services,https://www.nasdaq.com/symbol/mncl
TIBR,Tiberius Acquisition Corporation,10.22,220.37M,220370000,2018,Finance,Business Services,https://www.nasdaq.com/symbol/tibr
GWRS,"Global Water Resources, Inc.",10.25,220.08M,220080000,2016,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/gwrs
STRS,Stratus Properties Inc.,26.91,220.03M,220030000,n/a,Consumer Services,Homebuilding,https://www.nasdaq.com/symbol/strs
KMDA,Kamada Ltd.,5.45,219.61M,219610000,2013,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kmda
ADMA,ADMA Biologics Inc,3.69,218.88M,218880000,n/a,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/adma
LIVX,"LiveXLive Media, Inc.",4.17,217.99M,217990000,n/a,Consumer Services,Restaurants,https://www.nasdaq.com/symbol/livx
ABEO,Abeona Therapeutics Inc.,4.43,217.79M,217790000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/abeo
TIPT,Tiptree Inc.,6.29,217.17M,217170000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/tipt
FSBW,"FS Bancorp, Inc.",48.33,217.12M,217120000,2012,Finance,Banks,https://www.nasdaq.com/symbol/fsbw
PFBI,"Premier Financial Bancorp, Inc.",14.78,216.33M,216330000,1996,Finance,Major Banks,https://www.nasdaq.com/symbol/pfbi
CDMO,"Avid Bioservices, Inc.",3.84,215.33M,215330000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cdmo
ICLK,iClick Interactive Asia Group Limited,3.77,214.86M,214860000,2017,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/iclk
CELH,"Celsius Holdings, Inc.",3.74,214.33M,214330000,n/a,Consumer Non-Durables,Beverages (Production/Distribution),https://www.nasdaq.com/symbol/celh
REPH,"Recro Pharma, Inc.",9.68,214.25M,214250000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/reph
FRBA,First Bank,11.44,214.2M,214200000,2013,n/a,n/a,https://www.nasdaq.com/symbol/frba
UEPS,"Net 1 UEPS Technologies, Inc.",3.77,214.2M,214200000,2005,Finance,Investment Bankers/Brokers/Service,https://www.nasdaq.com/symbol/ueps
METC,"Ramaco Resources, Inc.",5.22,213.15M,213150000,2017,Energy,Coal Mining,https://www.nasdaq.com/symbol/metc
CWCO,Consolidated Water Co. Ltd.,14.09,211.64M,211640000,n/a,Public Utilities,Water Supply,https://www.nasdaq.com/symbol/cwco
LAND,Gladstone Land Corporation,11.41,211.46M,211460000,2013,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/land
APYX,Apyx Medical Corporation,6.23,211.31M,211310000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/apyx
BELFB,Bel Fuse Inc.,17.19,210.58M,210580000,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/belfb
CERC,Cerecor Inc.,4.91,210.08M,210080000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/cerc
MPB,Mid Penn Bancorp,24.81,209.95M,209950000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mpb
CMCTP,CIM Commercial Trust Corporation,25.9412,209.62M,209620000,n/a,Consumer Services,Real Estate Investment Trusts,https://www.nasdaq.com/symbol/cmctp
TCRD,"THL Credit, Inc.",6.59,209.62M,209620000,2010,n/a,n/a,https://www.nasdaq.com/symbol/tcrd
BFIN,BankFinancial Corporation,13.49,209.33M,209330000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bfin
SBBX,SB One Bancorp,22.04,208.84M,208840000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/sbbx
CTSO,Cytosorbents Corporation,6.47,208.65M,208650000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/ctso
CELC,Celcuity Inc.,20.37,207.96M,207960000,2017,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/celc
AOSL,Alpha and Omega Semiconductor Limited,8.56,207.94M,207940000,2010,Technology,Semiconductors,https://www.nasdaq.com/symbol/aosl
TTS,"Tile Shop Hldgs, Inc.",3.98,207.08M,207080000,n/a,Consumer Services,Home Furnishings,https://www.nasdaq.com/symbol/tts
MNKD,MannKind Corporation,1.1,206.56M,206560000,2004,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mnkd
CDXC,ChromaDex Corporation,3.71,205.99M,205990000,n/a,Consumer Durables,Specialty Chemicals,https://www.nasdaq.com/symbol/cdxc
CHSCP,CHS Inc,28.48,205.97M,205970000,n/a,Consumer Services,Farming/Seeds/Milling,https://www.nasdaq.com/symbol/chscp
ORRF,Orrstown Financial Services Inc,21.71,205.85M,205850000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/orrf
ENFC,Entegra Financial Corp.,29.72,205.64M,205640000,2014,Finance,Banks,https://www.nasdaq.com/symbol/enfc
PTF,Invesco DWA Technology Momentum ETF,73.33,205.32M,205320000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/ptf
PUI,Invesco DWA Utilities Momentum ETF,33.05,204.91M,204910000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pui
FBIZ,"First Business Financial Services, Inc.",23.4,204.78M,204780000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/fbiz
CVLY,"Codorus Valley Bancorp, Inc",21.62,204.42M,204420000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/cvly
INSU,Insurance Acquisition Corp.,9.85,203.44M,203440000,2019,Finance,Business Services,https://www.nasdaq.com/symbol/insu
IDEX,"Ideanomics, Inc.",1.87,203.01M,203010000,n/a,Consumer Services,Television Services,https://www.nasdaq.com/symbol/idex
PIO,Invesco Global Water ETF,27.8849,202.17M,202170000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pio
IPLDP,Interstate Power and Light Company,25.27,202.16M,202160000,n/a,Public Utilities,Power Generation,https://www.nasdaq.com/symbol/ipldp
NWFL,Norwood Financial Corp.,32.12,202M,202000000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/nwfl
IDYA,"IDEAYA Biosciences, Inc.",9.97,201.68M,201680000,2019,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/idya
MMAC,"MMA Capital Holdings, Inc.",34.24,201.48M,201480000,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/mmac
CCRC,"China Customer Relations Centers, Inc.",10.98,201.26M,201260000,2015,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/ccrc
BCYC,Bicycle Therapeutics plc,11.37,201.21M,201210000,2019,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/bcyc
LIQT,"LiqTech International, Inc.",9.8,201.08M,201080000,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/liqt
MRNS,"Marinus Pharmaceuticals, Inc.",3.81,200.23M,200230000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrns
INWK,"InnerWorkings, Inc.",3.86,200.18M,200180000,2006,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/inwk
BCBP,"BCB Bancorp, Inc. (NJ)",12.2,200.06M,200060000,2005,Finance,Savings Institutions,https://www.nasdaq.com/symbol/bcbp
LQDT,"Liquidity Services, Inc.",5.96,199.64M,199640000,2006,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/lqdt
GSIT,"GSI Technology, Inc.",8.7,199.16M,199160000,2007,Technology,Semiconductors,https://www.nasdaq.com/symbol/gsit
IIN,IntriCon Corporation,22.77,198.94M,198940000,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/iin
SHBI,Shore Bancshares Inc,15.5,198.08M,198080000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/shbi
ATEC,"Alphatec Holdings, Inc.",4.22,197.74M,197740000,2006,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/atec
INBK,First Internet Bancorp,19.57,197.28M,197280000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/inbk
DHXM,DHX Media Ltd.,1.46,196.99M,196990000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dhxm
LFAC,LF Capital Acquistion Corp.,10.15,196.97M,196970000,2018,Finance,Business Services,https://www.nasdaq.com/symbol/lfac
ENOB,"Enochian Biosciences, Inc.",5.07,196.66M,196660000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enob
ASRT,"Assertio Therapeutics, Inc.",3.05,196.44M,196440000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/asrt
CNACU,Constellation Alpha Capital Corp.,10.6,196.42M,196420000,2017,Health Care,Medical Specialities,https://www.nasdaq.com/symbol/cnacu
MVBF,MVB Financial Corp.,16.84,196.03M,196030000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mvbf
INSE,"Inspired Entertainment, Inc.",8.54,194.87M,194870000,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/inse
ALDX,"Aldeyra Therapeutics, Inc.",7.085,194.77M,194770000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/aldx
ACER,Acer Therapeutics Inc.,19.28,194.48M,194480000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acer
GPAQ,Gordon Pointe Acquisition Corp.,10.355,194.16M,194160000,2018,Finance,Business Services,https://www.nasdaq.com/symbol/gpaq
TZOO,Travelzoo,16.36,194.12M,194120000,n/a,Technology,EDP Services,https://www.nasdaq.com/symbol/tzoo
PGJ,Invesco Golden Dragon China ETF,36.91,193.78M,193780000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pgj
DUSA,Davis Select U.S. Equity ETF,23.32,193.56M,193560000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/dusa
FCVT,First Trust SSI Strategic Convertible Securities ETF,31.2,193.44M,193440000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fcvt
RCKY,"Rocky Brands, Inc.",26.1,192.98M,192980000,1993,Consumer Non-Durables,Shoe Manufacturing,https://www.nasdaq.com/symbol/rcky
BELFA,Bel Fuse Inc.,15.75,192.94M,192940000,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/belfa
MRSN,"Mersana Therapeutics, Inc.",4.04,192.78M,192780000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/mrsn
ZAGG,ZAGG Inc,6.61,192.13M,192130000,n/a,Consumer Services,Other Specialty Stores,https://www.nasdaq.com/symbol/zagg
BPRN,The Bank of Princeton,28.62,191.45M,191450000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/bprn
BRAC,Black Ridge Acquisition Corp.,10.81,191.28M,191280000,2017,Consumer Services,Services-Misc. Amusement & Recreation,https://www.nasdaq.com/symbol/brac
ALGR,Allegro Merger Corp.,10.02,190.98M,190980000,2018,Finance,Business Services,https://www.nasdaq.com/symbol/algr
RMTI,"Rockwell Medical, Inc.",2.96,190.25M,190250000,1998,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/rmti
DNBF,DNB Financial Corp,43.88,190.05M,190050000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/dnbf
CPLP,Capital Product Partners L.P.,10.42,189.42M,189420000,2007,Transportation,Marine Transportation,https://www.nasdaq.com/symbol/cplp
KALA,"Kala Pharmaceuticals, Inc.",5.59,189.41M,189410000,2017,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/kala
BOCH,Bank of Commerce Holdings (CA),10.39,189.24M,189240000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/boch
TCFC,The Community Financial Corporation,33.85,188.97M,188970000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/tcfc
ENLV,Enlivex Therapeutics Ltd.,18.59,188.01M,188010000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/enlv
NIHD,"NII Holdings, Inc.",1.85,187.92M,187920000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/nihd
PWOD,"Penns Woods Bancorp, Inc.",40,187.69M,187690000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/pwod
LCUT,"Lifetime Brands, Inc.",8.97,187.67M,187670000,1991,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/lcut
GRIF,"Griffin Industrial Realty, Inc.",37.03,187.56M,187560000,n/a,Finance,Real Estate,https://www.nasdaq.com/symbol/grif
AKTS,"Akoustis Technologies, Inc.",6.24,187.55M,187550000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/akts
HROW,"Harrow Health, Inc.",7.57,187.12M,187120000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/hrow
OCUL,"Ocular Therapeutix, Inc.",4.36,186.77M,186770000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/ocul
TRNS,"Transcat, Inc.",25.5,186.22M,186220000,n/a,Capital Goods,Electrical Products,https://www.nasdaq.com/symbol/trns
YTRA,"Yatra Online, Inc.",4.1,186.15M,186150000,n/a,Consumer Services,Transportation Services,https://www.nasdaq.com/symbol/ytra
PME,Pingtan Marine Enterprise Ltd.,2.35,185.78M,185780000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pme
NMRD,Nemaura Medical Inc.,0.8929,185.71M,185710000,n/a,Health Care,Medical/Dental Instruments,https://www.nasdaq.com/symbol/nmrd
MTC,"MMTec, Inc.",9.25,185.65M,185650000,2019,n/a,n/a,https://www.nasdaq.com/symbol/mtc
FAD,First Trust Multi Cap Growth AlphaDEX Fund,74.1548,185.39M,185390000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/fad
XFOR,"X4 Pharmaceuticals, Inc.",14.92,185.32M,185320000,2017,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/xfor
PIZ,Invesco DWA Developed Markets Momentum ETF,27.02,185.09M,185090000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/piz
GEOS,Geospace Technologies Corporation,13.53,184.44M,184440000,n/a,Capital Goods,Industrial Machinery/Components,https://www.nasdaq.com/symbol/geos
PMBC,Pacific Mercantile Bancorp,8.36,184.07M,184070000,2000,Finance,Major Banks,https://www.nasdaq.com/symbol/pmbc
MCHX,"Marchex, Inc.",4.34,183.82M,183820000,2004,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/mchx
FNHC,FedNat Holding Company,14.31,183.69M,183690000,n/a,Finance,Property-Casualty Insurers,https://www.nasdaq.com/symbol/fnhc
ACRS,"Aclaris Therapeutics, Inc.",4.45,183.66M,183660000,2015,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acrs
ESQ,"Esquire Financial Holdings, Inc.",24.37,183.57M,183570000,2017,Finance,Commercial Banks,https://www.nasdaq.com/symbol/esq
BSGM,"BioSig Technologies, Inc.",9,183.56M,183560000,n/a,Health Care,Biotechnology: Electromedical & Electrotherapeutic Apparatus,https://www.nasdaq.com/symbol/bsgm
AGLE,"Aeglea BioTherapeutics, Inc.",6.36,183.48M,183480000,2016,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/agle
UBFO,United Security Bancshares,10.81,183.22M,183220000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/ubfo
GENC,Gencor Industries Inc.,12.57,182.78M,182780000,n/a,Capital Goods,Construction/Ag Equipment/Trucks,https://www.nasdaq.com/symbol/genc
PPH,VanEck Vectors Pharmaceutical ETF,58.21,182.67M,182670000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/pph
MEIP,"MEI Pharma, Inc.",2.56,182.5M,182500000,n/a,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/meip
ACRX,"AcelRx Pharmaceuticals, Inc.",2.31,182.29M,182290000,2011,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/acrx
CCB,Coastal Financial Corporation,15.31,182.29M,182290000,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/ccb
CLFD,"Clearfield, Inc.",13.31,181.87M,181870000,n/a,Public Utilities,Telecommunications Equipment,https://www.nasdaq.com/symbol/clfd
AFMD,Affimed N.V.,2.91,181.67M,181670000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/afmd
AAOI,"Applied Optoelectronics, Inc.",9.11,181.65M,181650000,2013,Technology,Semiconductors,https://www.nasdaq.com/symbol/aaoi
LEVL,"Level One Bancorp, Inc.",23.43,181.61M,181610000,2018,Finance,Major Banks,https://www.nasdaq.com/symbol/levl
HEWG,iShares Currency Hedged MSCI Germany ETF,27.27,181.35M,181350000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/hewg
GMDA,Gamida Cell Ltd.,7.2,181.01M,181010000,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/gmda
WRTC,"Wrap Technologies, Inc.",6.09,180.41M,180410000,n/a,Capital Goods,Ordnance And Accessories,https://www.nasdaq.com/symbol/wrtc
AXAS,Abraxas Petroleum Corporation,1.07,180.15M,180150000,n/a,Energy,Oil & Gas Production,https://www.nasdaq.com/symbol/axas
OPRX,OptimizeRx Corporation,14.88,179.98M,179980000,n/a,Miscellaneous,Business Services,https://www.nasdaq.com/symbol/oprx
TWIN,"Twin Disc, Incorporated",13.74,179.97M,179970000,n/a,Technology,Industrial Machinery/Components,https://www.nasdaq.com/symbol/twin
ARYA,ARYA Sciences Acquisition Corp.,10.01,179.87M,179870000,2018,Finance,Business Services,https://www.nasdaq.com/symbol/arya
KVHI,"KVH Industries, Inc.",10.06,179.87M,179870000,1996,Technology,Radio And Television Broadcasting And Communications Equipment,https://www.nasdaq.com/symbol/kvhi
MDCA,MDC Partners Inc.,2.5,179.75M,179750000,n/a,Technology,Advertising,https://www.nasdaq.com/symbol/mdca
ALOT,"AstroNova, Inc.",25.62,179.55M,179550000,1983,Technology,Computer peripheral equipment,https://www.nasdaq.com/symbol/alot
ROBO,Exchange Traded Concepts Trust ROBO Global Robotics and Automa,39.01,179.45M,179450000,n/a,n/a,n/a,https://www.nasdaq.com/symbol/robo
MNSB,"MainStreet Bancshares, Inc.",21.75,179.44M,179440000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/mnsb
AMSC,American Superconductor Corporation,8.29,179.17M,179170000,1991,Consumer Durables,Metal Fabrications,https://www.nasdaq.com/symbol/amsc
SAMG,Silvercrest Asset Management Group Inc.,13.29,178.8M,178800000,2013,Finance,Investment Managers,https://www.nasdaq.com/symbol/samg
XNET,Xunlei Limited,2.65,178.71M,178710000,2014,Technology,Computer Software: Prepackaged Software,https://www.nasdaq.com/symbol/xnet
CTRN,"Citi Trends, Inc.",14.73,177.98M,177980000,2005,Consumer Services,Clothing/Shoe/Accessory Stores,https://www.nasdaq.com/symbol/ctrn
RVSB,Riverview Bancorp Inc,7.86,177.81M,177810000,n/a,Finance,Savings Institutions,https://www.nasdaq.com/symbol/rvsb
FUND,"Sprott Focus Trust, Inc.",6.54,177.59M,177590000,n/a,Consumer Services,Miscellaneous,https://www.nasdaq.com/symbol/fund
FNWB,First Northwest Bancorp,16.15,177.46M,177460000,2015,Finance,Banks,https://www.nasdaq.com/symbol/fnwb
IMUX,"Immunic, Inc. ",17.75,177.26M,177260000,2014,Health Care,Major Pharmaceuticals,https://www.nasdaq.com/symbol/imux
CFFI,C&F Financial Corporation,50.9,176.61M,176610000,n/a,Finance,Major Banks,https://www.nasdaq.com/symbol/cffi
SLDB,Solid Biosciences Inc.,4.95,175.26M,175260000,2018,Health Care,Biotechnology: Biological Products (No Diagnostic Substances),https://www.nasdaq.com/symbol/sldb
ESSA,"ESSA Bancorp, Inc.",15.34,175.01M,175010000,n/a,Finance,Banks,https://www.nasdaq.com/symbol/essa
